mediaBT,mediaRX,varBT,varRX,medialat,varlat,Open,Close,mediadift,varDifT,Attack
0,0,0,0,66.31599417,1072.408351,1020,1021,0.000247218,1.46E-07,1
0,0,0,0,66.59109557,986.6459651,1032,1034,0.000242576,1.63E-07,1
0,0,0,0,68.36101789,1113.582499,1011,990,0.000249308,1.73E-07,1
0,0,0,0,72.94583455,1335.306528,955,954,0.000263959,8.67E-07,1
0,0,0,0,67.47527273,1186.015346,1027,1028,0.000242746,1.68E-07,1
0,0,0,0,69.04274119,1235.068526,1006,1004,0.000249821,2.26E-07,1
0,0,0,0,69.53555146,1150.455789,1042,1046,0.00023987,1.58E-07,1
0.044378698,18.07199211,1.995071951,330842.6585,448.0462199,146126112.9,1027,1019,0.009042587,0.15828666,1
0,0,0,0,68.59891429,1222.619604,998,1004,0.000248767,1.60E-07,1
0,0,0,0,71.60839351,1411.362588,974,971,0.000258677,2.62E-07,1
0,0,0,0,72.21841889,1617.388864,1003,1003,0.000249393,2.19E-07,1
0,0,0,0,70.63065358,1318.969327,1005,1000,0.000250538,1.92E-07,1
0,0,0,0,66.91136151,1094.645645,1002,1004,0.000249136,2.18E-07,1
0,0,0,0,69.03292768,1288.115849,1038,1051,0.000241573,1.02E-07,1
0,0,0,0,69.0854829,1272.669093,1001,988,0.000251424,2.00E-07,1
0,0,0,0,72.29095409,1387.663629,1019,1028,0.000245475,1.78E-07,1
0,0,0,0,74.46915193,1809.089492,891,884,0.000281679,1.01E-06,1
0,0,0,0,68.56332457,1266.572256,1016,1021,0.00024524,1.71E-07,1
0,0,0,0,71.93134353,1400.7142,1008,997,0.000251319,2.56E-07,1
0,0,0,0,71.6382798,1462.001443,1015,1019,0.000245546,1.86E-07,1
0,0,0,0,72.67397077,1256.261814,1021,1017,0.0002456,1.11E-07,1
0,0,0,0,73.06319168,1512.131093,1002,998,0.000250114,2.45E-07,1
0,0,0,0,72.46944929,1434.832648,993,1012,0.000248563,1.95E-07,1
0,0,0,0,73.30974174,1533.513393,986,989,0.000253032,3.32E-07,1
0,0,0,0,70.48589155,1323.969559,999,967,0.000253994,2.12E-07,1
0,0,0,0,73.65048494,1426.785212,954,968,0.00026104,2.42E-07,1
0,0,0,0,73.01349601,1608.640107,1012,1022,0.000246606,1.07E-07,1
0,0,0,0,74.48157619,1727.127275,998,986,0.005407379,0.052701651,1
0,0,0,0,73.66616075,1743.31687,993,1012,0.000250966,1.75E-07,1
0,0,0,0,80.87347543,1996.55408,883,866,0.00028619,1.08E-06,1
0,0,0,0,79.05474652,1864.130099,962,971,0.000258885,1.77E-07,1
0,0,0,0,80.36275899,2158.002005,959,943,0.000261939,1.85E-07,1
0,0,0,0,79.35838244,1701.219153,995,1008,0.000251296,1.09E-07,1
0,0,0,0,75.37610553,1434.530734,975,978,0.000256236,1.88E-07,1
0,0,0,0,74.95403487,1515.908341,983,972,0.002165267,0.007119732,1
0,0,0,0,73.94186096,1491.969613,973,972,0.000257309,2.49E-07,1
0,0,0,0,76.88120368,1891.066845,970,957,0.00025917,2.18E-07,1
0,0,0,0,75.08086028,1628.975883,989,997,0.000251772,2.31E-07,1
0,0,0,0,75.453003,1731.684331,1005,1014,0.000247861,1.30E-07,1
0,0,0,0,72.49445226,1603.428587,950,952,0.000264508,2.42E-07,1
0,0,0,0,72.94840353,1597.017753,977,958,0.001613087,0.003549923,1
0,0,0,0,74.95824614,1688.842989,953,961,0.000260579,2.03E-07,1
0,0,0,0,76.23798521,2242.329587,905,903,0.000277442,2.26E-07,1
0,0,0,0,77.3429196,2046.352268,912,916,0.000273915,1.21E-06,1
0,0,0,0,73.27294361,1519.67243,984,974,0.000256371,2.37E-07,1
0,0,0,0,73.21780996,1543.621496,1003,1006,0.000249548,2.59E-07,1
0,0,0,0,75.47412334,1703.019223,971,979,0.00177481,0.004479682,1
0,0,0,0,69.37841975,1310.113622,967,966,0.000259103,1.68E-07,1
0,0,0,0,71.21645445,1404.480806,1032,1037,0.000242063,9.92E-08,1
0,0,0,0,73.41877492,1624.828701,977,968,0.000257182,1.68E-07,1
0,0,0,0,72.35419418,1535.98369,965,962,0.000258352,1.90E-07,1
0,0,0,0,73.63063725,1730.140819,933,916,0.001756308,0.004089225,1
0.001074114,0.096670247,0.00107296,8.690977097,85.08052039,39711.87654,944,945,0.000418542,4.44E-05,1
0,0,0,0,72.40184519,1454.704481,954,968,0.000260375,1.38E-07,1
0,0,0,0,73.01581883,1614.847597,1011,994,0.000249557,1.77E-07,1
0,0,0,0,73.98956557,1594.027101,974,971,0.000256804,2.62E-07,1
0,0,0,0,75.46058551,1586.165837,883,880,0.000285729,1.47E-06,1
0,0,0,0,72.57172201,1570.633852,992,1007,0.000250199,1.88E-07,1
0,0,0,0,72.92346411,1470.255216,1027,1026,0.000244592,1.84E-07,1
0,0,0,0,72.24575512,1562.005793,964,974,0.000258782,2.09E-07,1
0,0,0,0,72.03353719,1600.771635,991,988,0.000253928,1.64E-07,1
0,0,0,0,72.95297297,1628.004733,980,976,0.000254239,1.95E-07,1
0,0,0,0,71.96302938,1570.333899,993,1002,0.000252566,2.37E-07,1
0,0,0,0,74.5090751,1700.198738,967,957,0.000257559,2.92E-07,1
0,0,0,0,75.16131707,1572.966717,938,927,0.000268346,2.77E-07,1
0,0,0,0,78.1810022,1764.872123,902,930,0.000275935,3.01E-07,1
0,0,0,0,78.38639096,2303.34441,893,885,0.000278667,4.77E-07,1
0,0,0,0,76.2133728,1898.662394,849,838,0.000298161,5.06E-07,1
0,0,0,0,76.86435984,2130.690151,970,988,0.000255953,1.40E-07,1
0,0,0,0,74.84536058,1675.080124,870,863,0.000289004,5.77E-07,1
0,0,0,0,77.49989106,2101.308499,792,778,0.00031678,1.83E-06,1
0,0,0,0,77.44069179,2025.543448,821,844,0.000275521,3.63E-07,1
0,0,0,0,79.94225967,2027.700933,1020,1018,0.000268544,2.96E-07,1
0,0,0,0,77.79334745,2078.922508,924,937,0.000269594,2.87E-07,1
0,0,0,0,78.81381403,1759.644729,917,879,0.000278122,3.28E-07,1
0,0,0,0,82.3624,2031.086378,902,914,0.000275616,3.56E-07,1
0,0,0,0,76.91835938,2054.472863,916,930,0.000271422,1.65E-07,1
0,0,0,0,74.67008111,1673.775954,899,904,0.000278034,2.95E-07,1
0,0,0,0,76.7039026,2001.676464,919,909,0.000274099,2.99E-07,1
0,0,0,0,72.54477083,1457.085028,942,935,0.000266572,2.47E-07,1
0,0,0,0,82.27916368,2961.915074,331,393,0.000666273,2.62E-06,1
0,0,0,0,104.0955698,18081.82336,86,81,0.003048891,1.20E-05,1
0,0,0,0,75.59702055,1859.455611,149,156,0.001667895,4.14E-06,1
0,0,0,0,66.10856338,55.31982712,150,148,0.001660816,4.66E-06,1
0,0,0,0,73.97047727,9723.348346,119,123,0.002053753,4.86E-06,1
0,0,0,0,63.20147297,3603.446887,170,161,0.001538831,5.30E-06,1
0,0,0,0,73.29572258,4501.769217,138,145,0.001758124,4.08E-06,1
0,0,0,0,67.83236957,1108.38988,136,131,0.067959152,1.162591136,1
0,0,0,0,63.19990476,416.3535178,155,154,0.001623866,3.20E-06,1
0.006410256,0.512820513,0.006369165,40.76265615,1172.765058,185751677.7,161,154,0.005744009,0.005414544,1
0,0,0,0,88.77240136,4818.803122,139,148,0.001742813,3.66E-06,1
0,0,0,0,107.9187044,5201.741974,208,168,0.001329528,2.76E-06,1
0,0,0,0,118.434137,9472.98082,118,142,0.00192559,4.49E-06,1
0,0,0,0,97.30031818,13746.27506,142,155,0.001681621,3.90E-06,1
0,0,0,0,104.9810105,16564.64475,184,186,0.001353043,2.43E-06,1
0,0,0,0,123.1693659,20183.67071,18,31,0.001212952,3.70E-06,0
0,0,0,0,31.948,14.66744067,2,1,4.397695611,38.53385568,0
9,21.5,36,342.25,737.1785,19948.31388,16,2,0.048914959,0.008021127,0
2.5,4,10.25,14,219152.8333,47995853962,22,3,0.034395169,0.002243919,0
0.5,4,0.25,4,192.6175,10968.05871,8,3,0.049220244,0.00611943,0
0,0,0,0,44.7571,672.8634433,20,10,0.017126496,0.000336244,0
0,0,0,0,27.6642,1040.978083,14,10,0.026855045,0.001068763,0
1,0,0,0,205.8155,23832.10375,16,2,0.054434511,0.004198113,0
1,7,0,2,3285.325333,48026.50202,8,3,0.133186283,0.01592165,0
0.2,13,0.16,576.8,929.3266,2311171.957,11,5,0.029737674,0.004853647,0
0,3,0,0,5308.375,0,0,1,0.625190373,0,0
9.75,10.75,46.6875,83.6875,6898.11075,911314.9816,0,4,0.227970338,0.091775291,0
0,1.666666667,0,5.555555556,39.73233333,3153.66234,7,2,0.05483884,0.002420971,0
0,0,0,0,12.80733333,157.4583946,6,5,0.02578086,0.001010007,0
0.083333333,1.25,0.076388889,3.354166667,643.1353333,1321505.706,10,10,0.036993262,0.006072801,0
0,0,0,0,0,0,0,1,0.3768716,0,0
0.666666667,2,0.888888889,8,2847.762,16187236.34,3,2,4.155722555,66.90353568,0
1,3,0,0,10223.564,0,4,1,0.341702899,0.04419575,0
0,3,0,0,5924.686,30.206016,6,4,0.022539573,0.000903967,0
0,3,0,0,5919.336,0.085849,0,1,0.583827102,0,0
1,4,0,0,3157.319,0,0,1,0.420296354,0,0
0,0,0,0,1599.312,0,2,0,0.272522969,0.072456994,0
1,3.8,0,2.56,11702.7202,3193912.285,1,5,0.20732148,0.12353169,0
0,0,0,0,0,0,1,0,1.253099288,0,0
1,7.5,0,2.25,15143.655,319.765924,1,2,0.277321834,0.007427167,0
0,4,0,0,146.688,0,3,1,0.715262996,0.818736161,0
5,7,0,0,17534.9,0,0,1,0.680655968,0,0
2,6,0,0,17666.774,0,0,1,7.45770632,0,0
0,0,0,0,0.0245,5.63E-05,0,2,11.66646844,136.0926253,0
0,3,0,0,5221.362,0,3,1,1.770284838,4.082811356,0
0,44,0,0,1440901.02,0,0,1,3.846592458,0,0
0,0,0,0,0,0,0,1,0,0,0
1,1,0,0,5372.124,0,3,2,4.457096459,40.44216336,0
0,0,0,0,0.0225,7.23E-05,0,2,11.29661783,127.6081215,0
0,0,0,0,0,0,0,1,0.407326827,0,0
0,1,0,0,5232.958,0,0,3,1.625183744,2.697716031,0
0,0,0,0,0.0255,0.00021025,1,3,7.149091983,41.76320448,0
0.058823529,0.294117647,0.055363322,1.384083045,27.09723529,903.1791697,15,14,0.217024944,1.005561188,0
0.125,8,0.109375,448,120.99875,76465.84374,6,4,0.027014143,0.000972134,0
0,0,0,0,294.452,0,2,1,0.147173299,0.011371696,0
8.333333333,15.33333333,50.88888889,333.5555556,1040.148,223222.8179,29,3,0.039867564,0.002528447,0
1,0,0,0,338.646,0,2,0,0.066310016,3.98E-06,0
0.111111111,0,0.098765432,0,28.00288889,180.6990274,31,9,0.020696525,0.002168013,0
0,2,0,0,138.916,0,3,1,0.040752609,0.000524458,0
2.5,3.5,2.25,12.25,1194.251,1321607.751,16,3,0.072813825,0.003628865,0
0,2,0,0,310.9545,9.17181225,4,2,0.058293434,0.012510419,0
0,0,0,0,0.024,4.90E-05,0,2,0.315570618,0.099167099,0
0,0.6,0,1.44,591.9407,1374198.111,3,4,0.047462668,0.004723319,0
0,0,0,0,22.04222222,146.6769255,9,10,0.062107219,0.062968977,0
1,37,0,625,3275.5455,29548.40671,0,2,0.093183048,0.006856398,0
3.8,8.8,18.16,74.16,5431.1122,1829286.758,0,5,0.131591696,0.048076774,0
2.142857143,5,27.55102041,24,5748.757714,279863.0785,2,6,0.087924831,0.018708083,0
15,20,0,0,9434.866,0,0,1,1.858772922,0,0
0,1.25,0,4.6875,109.7425,5939.667612,13,4,0.156324201,0.240167276,0
1,2.666666667,0,0.222222222,3543.65,22404935.05,6,2,0.053610608,0.002997269,0
13.5,19.5,56.25,342.25,541.431,23342.33952,0,3,0.083717138,0.011412199,0
1,3,0,0,10134.6985,3.25261225,1,3,0.185126555,0.035031625,0
1,1.5,0,2.25,5125.731,25795062.69,3,2,0.085800523,0.005782599,0
0,2,0,0,303.16,0,4,1,0.127152991,0.017197312,0
1,0,0,0,59.177,0,5,1,0.241181898,0.071566417,0
1,6,0,0,3118.978,0,3,1,0.271158591,0.193958826,0
0,0,0,0,5005.523,0,0,1,0.393049847,0,0
0,0,0,0,5130.857,0,0,1,1.000376086,0,0
9.25,10.75,36.1875,14.6875,6138.38275,277984.6546,1,4,0.081784438,0.006122929,0
0.333333333,4.666666667,0.222222222,0.222222222,132.605,393.0937487,6,3,0.06877066,0.008814736,0
1,4,0,0,155.4,0,2,1,0.052613649,0.004294074,0
0,3,0,0,47.704,0,4,1,0.262406611,0.219798976,0
0,1,0,2,54.683,1520.437123,5,3,0.074103993,0.002064899,0
0,0,0,0,296.735,0,6,0,0.278139049,0.233861785,0
1,3,0,0,10136.08,0,1,1,0.39666022,0.010897172,0
0,4,0,0,103.607,0,7,1,0.24977518,0.14781116,0
1.4,5.8,0.24,31.36,16439.9616,59004107.96,1,5,0.048541254,0.002570499,0
1.5,10,0.25,9,26361.154,1.682209,2,2,0.440248559,0.291786063,0
0,0,0,0,12.834,128.5159885,4,4,0.213569079,0.282327525,0
0,0,0,0,0.0245,4.23E-05,1,1,2.414492407,5.59156246,0
0,0,0,0,2.1785,3.27791025,2,2,0.440322682,0.414931085,0
1,0,0,0,322.174,0,6,1,0.679437569,1.8314251,0
8,137,0,0,24632.435,0,3,1,0.67200939,0.16444885,0
8,18,0,0,20911.986,0,3,1,0.608351523,0.23289041,0
0.75,3.25,0.1875,3.6875,7705.09725,19566960.93,3,4,0.106872222,0.031341405,0
5,5,0,0,19258.802,0,2,2,0.522963734,0.150248798,0
1,3,0,0,41901.013,0,1,2,0.110223318,0.018733336,0
0,0,0,0,17.032125,188.5075911,10,10,0.032852247,0.006186103,0
0,0,0,0,7.646833333,82.07484647,4,3,0.021340227,0.0004448,0
0,0,0,0,42.4385,1.22E-05,3,3,14.14365105,986.4958803,0
2,6,0,0,10230.104,0,0,1,1.183056681,0,0
1.5,35,0.25,841,6712.7215,12362800.99,1,2,0.248587634,0.034622139,0
0,0,0,0,26.566,0.000729,8,2,0.031753928,0.006536999,0
48,36,1521,1225,20368.193,385344869.8,8,2,0.074026743,0.013860941,0
2.333333333,4.666666667,6.888888889,27.55555556,11034.23933,239772097.1,6,3,0.093647656,0.005918487,0
0.166666667,0.5,0.138888889,1.25,4740.419,112060258.4,3,4,0.088367439,0.015849728,0
0,1.142857143,0,1.836734694,873.3255714,1604732.193,1,4,0.070543492,0.004369481,0
0,0,0,0,0,0,1,0,0.419998757,0,0
0.2,0,0.16,0,13.0942,353.2226582,10,5,0.046120088,0.005059892,0
0,1.2,0,2.16,2137.8136,6734287.338,1,5,0.229488784,0.160456362,0
1.25,5.5,2.6875,8.25,6367.5575,10321728.57,0,2,0.154026588,0.015068736,0
1.5,46,2.25,2116,9370.592,15901831.04,0,2,0.42105328,0.073292195,0
7.5,8.5,11.25,4.75,5966.5875,183784.9731,0,4,0.033531579,0.001352254,0
1.5,6.5,2.25,2.25,2664.063,6552140.881,3,1,0.155546721,0.031885777,0
5.5,4.5,12.25,0.25,23533.813,176973400.8,0,3,0.232615702,0.015709258,0
0.5,4.5,0.25,0.25,644.645,246660.2292,1,2,0.145136795,0.012274656,0
15,11,0,0,39049.087,0,2,1,0.378805695,0.166479924,0
25,18,0,0,39236.715,0,0,1,0.050351839,0,0
1,3,0,0,10201.828,0,4,1,0.468915182,0.560555804,0
0,0,0,0,35.766,0,3,1,3.560928847,37.78718339,0
0,0,0,0,273.357,0,51,1,0.062580765,0.0363628,1
2,6,0,0,11722.627,0,60,1,0.033039653,3.61E-05,1
1,13,0,0,20035.984,0,62,1,0.06903661,0.079604024,1
0,0,0,0,35.328,0,88,1,0.033389299,2.50E-05,1
4.5,18.5,20.25,342.25,11652.97,134963192.8,92,2,0.098513088,0.350165358,1
0,0,0,0,16.426,538.3465047,62,2,0.074976022,0.059824361,1
0,0,0,0,35.56,0,54,0,0.033687242,2.12E-05,1
1,3,1,9,5134.223,26000841.21,90,2,0.033171033,3.59E-05,1
0,0,0,0,52.705,0,76,1,0.036041957,0.000322075,1
0,0,0,0,35.283,0,86,1,0.03353665,2.58E-05,1
0,0,0,0,36.172,0,67,1,0.125042256,0.552109217,1
6,5,36,25,19975.509,397603241.1,79,3,0.072622873,0.088098274,1
20.66666667,14.33333333,54.22222222,38.88888889,44368.63667,193.9737176,39,2,0.065435283,0.04024318,1
0,0,0,0,35.517,0,41,1,0.034079366,3.86E-06,1
1,0,0,0,115561.734,0,56,1,0.033787239,1.92E-05,1
0,0,0,0,35.701,0,88,1,0.033647157,2.53E-05,1
0,0,0,0,13.88886214,118.5836366,633,541,0.002381622,6.81E-05,1
0,0,0,0,19.47566935,195.3000502,1015,1000,0.000247985,1.80E-07,1
0,0,0,0,23.85480692,216.4184723,1071,1062,0.000235357,9.84E-08,1
0,0,0,0,25.49678711,279.2325536,1107,1081,0.000228798,1.22E-07,1
0,0,0,0,31.12922429,363.2899498,1046,1036,0.000240698,3.10E-07,1
0,0,0,0,29.84088498,358.5192546,1107,1083,0.000228976,1.62E-07,1
0,0,0,0,34.10916043,371.2609962,1046,1030,0.00024109,1.03E-07,1
0,0,0,0,33.48639452,422.3042455,1009,995,0.000249503,1.16E-07,1
0.009587728,0.016299137,0.095785353,0.276819669,135.8131475,10200821.39,1077,1060,0.005207311,0.052820914,1
0,0,0,0,35.35106509,498.3840123,1080,1074,0.000232678,9.11E-08,1
0,0,0,0,34.74250988,465.025772,1092,1065,0.000231906,8.61E-08,1
0,0,0,0,39.99305599,455.8112804,1045,1038,0.00024002,3.53E-07,1
0,0,0,0,40.17170208,494.097987,991,970,0.000255732,1.34E-07,1
0,0,0,0,39.88165569,506.250455,1037,1021,0.00024361,1.50E-07,1
0,0,0,0,42.37307052,486.1801573,1053,1039,0.000239498,1.87E-07,1
0,0,0,0,42.67356744,543.7098951,1051,1043,0.000239434,1.61E-07,1
0,0,0,0,44.82808161,463.4974197,999,978,0.00025375,1.63E-07,1
0,0,0,0,45.69296176,508.2198924,1040,1026,0.000241108,1.46E-07,1
0,0,0,0,44.74894528,543.7841368,1050,1049,0.000238955,2.24E-07,1
0,0,0,0,44.55778206,533.6507644,1068,1047,0.000236533,1.70E-07,1
0,0,0,0,44.74183683,580.2483817,1077,1063,0.000234698,9.14E-08,1
0,0,0,0,45.15234375,570.5489508,1002,990,0.000251747,2.66E-07,1
0,0,0,0,45.83455867,598.4002483,996,977,0.000254122,1.44E-07,1
0,0,0,0,46.20486263,630.2374723,1082,1074,0.000231861,1.92E-07,1
0,0,0,0,46.79253314,658.5742834,1040,1028,0.000241683,4.30E-07,1
0,0.013793103,0,0.192913199,161.3953626,13220592.36,1066,1044,0.004205494,0.03322091,1
0,0,0,0,46.48762643,680.3340084,1057,1051,0.000237075,1.21E-07,1
0,0,0,0,48.55895918,686.1678292,1077,1060,0.000235256,1.21E-07,1
0,0,0,0,48.05692734,732.2812447,1048,1031,0.000240331,1.27E-07,1
0,0,0,0,49.98403317,597.7815577,1066,1051,0.000236828,1.15E-07,1
0,0,0,0,48.43418786,592.0576162,1059,1050,0.000236862,1.21E-07,1
0,0,0,0,51.94325025,640.4925029,1070,1047,0.000236446,1.86E-07,1
0,0,0,0,53.52254769,714.2907867,1076,1054,0.000233968,2.23E-07,1
0,0,0,0,52.5432444,700.3749681,1048,1048,0.000239713,1.87E-07,1
0,0,0,0,54.92053919,729.8388391,944,917,0.000269461,2.07E-07,1
0,0,0,0,60.18685965,960.0845182,888,888,0.000281338,1.56E-07,1
0,0,0,0,56.37982729,940.7520513,962,938,0.000262253,2.02E-07,1
0,0,0,0,59.67798634,835.969312,979,973,0.000257447,2.73E-07,1
0,0,0,0,57.10745954,769.3231914,1049,1028,0.00024013,3.46E-07,1
0,0,0,0,53.85834256,731.5013204,1075,1054,0.000234932,1.13E-07,1
0,0,0,0,55.55538916,778.2560718,1041,1029,0.000241839,8.45E-08,1
0,0,0,0,58.05273856,887.5513428,1017,1011,0.004264093,0.03269227,1
0,0,0,0,56.9847103,936.0976759,1067,1032,0.000238042,1.52E-07,1
0,0,0,0,57.34791897,781.4655518,1062,1068,0.000235817,1.85E-07,1
0,0,0,0,55.72405587,858.0901718,1065,1047,0.000236265,1.49E-07,1
0,0,0,0,53.57986276,837.813568,1072,1047,0.000236105,1.82E-07,1
0,0,0,0,57.56827809,832.5366284,1088,1082,0.000231372,1.26E-07,1
0,0,0,0,56.12104873,998.0522218,1068,1053,0.000236083,8.77E-08,1
0,0,0,0,58.62319505,1010.642671,1018,1013,0.000246407,1.37E-07,1
0,0,0,0,55.67409045,875.3097768,1027,1008,0.000246284,1.39E-07,1
0,0,0,0,58.31721933,1026.72243,998,989,0.000251819,3.15E-07,1
0,0,0,0,65.99106471,1128.371915,1033,1012,0.000245004,8.68E-07,1
0,0,0,0,58.53918881,1008.880975,1044,1027,0.000238402,1.88E-07,1
0,0,0,0,57.16832324,829.8724843,1029,1018,0.00024727,1.70E-07,1
0,0,0,0,59.6261437,974.287438,1045,1028,0.000240836,1.63E-07,1
0.010526316,0.013397129,0.11567867,0.187380326,204.283,21893294.45,1061,1039,0.003502619,0.022369011,1
0,0,0,0,58.45873858,838.5174254,1053,1042,0.000239124,1.55E-07,1
0,0,0,0,58.09127745,945.6804401,1068,1040,0.000237881,1.41E-07,1
0,0,0,0,60.85169894,839.9479876,1073,1050,0.000235912,1.43E-07,1
0,0,0,0,62.7097946,906.9397476,1055,1047,0.000237363,1.49E-07,1
0,0,0,0,63.7759446,1024.523883,1067,1057,0.00023682,1.03E-07,1
0,0,0,0,65.66117081,1022.191608,1020,1003,0.000248433,3.10E-07,1
0,0,0,0,63.99486447,969.1025332,1040,1042,0.000240638,1.48E-07,1
0,0,0,0,66.10429385,1052.639868,929,887,0.000275161,4.69E-07,1
0,0,0,0,68.22169294,1164.201551,1003,985,0.000251294,3.92E-07,1
0,0,0,0,66.88069877,1071.624474,1045,1055,0.000239621,2.20E-07,1
0,0,0,0,64.04653899,963.8850265,1070,1052,0.000234142,1.66E-07,1
0,0,0,0,63.03945366,908.2473519,1047,1035,0.000243354,2.21E-07,1
0,0,0,0,65.61944848,1090.90638,1057,1039,0.000238393,1.68E-07,1
0,0,0,0,65.46274359,1011.159866,1035,1017,0.000244622,2.49E-07,1
0,0,0,0,64.07597168,1152.177399,1041,1040,0.000240285,3.58E-07,1
0,0,0,0,66.45979257,1249.51857,973,950,0.000259778,2.75E-07,1
0,0,0,0,68.61588337,1311.100155,953,943,0.000266398,1.55E-07,1
0,0,0,0,64.98869119,1009.57458,1057,1047,0.000239152,1.68E-07,1
0,0,0,0,66.34972962,1064.511799,1031,1013,0.000244022,2.37E-07,1
0,0,0,0,65.84559684,1212.332437,1047,1030,0.000241339,1.52E-07,1
0,0,0,0,69.69835967,1317.005274,979,962,0.000258102,5.63E-07,1
0,0,0,0,71.57714314,1151.560953,1038,1015,0.000243772,4.71E-07,1
0,0,0,0,68.68187439,1075.609221,1019,1018,0.000245242,1.37E-07,1
0,0,0,0,66.06594197,1234.915479,1072,1052,0.000235751,9.96E-08,1
0,0,0,0,67.0404367,1117.073612,1044,1028,0.000242016,1.73E-07,1
0,0,0,0,68.39909879,1115.244895,1029,1015,0.000245527,3.01E-07,1
0,0,0,0,67.6763095,1244.116102,989,972,0.000255239,1.68E-07,1
0,0,0,0,67.34653153,1311.551946,1027,1010,0.000245584,2.48E-07,1
0,0,0,0,68.72085241,1219.94815,1007,992,0.000251583,2.02E-07,1
0,0,0,0,66.79274681,1315.725856,1044,1037,0.000241769,1.22E-07,1
0,0,0,0,68.35668146,1296.699833,1060,1026,0.000239735,1.25E-07,1
0,0,0,0,69.61476339,1210.832877,1027,1037,0.000241859,2.28E-07,1
0,0,0,0,71.38235865,1414.699418,1002,963,0.000254993,2.24E-07,1
0.001160093,0.005800464,0.001158747,0.028901695,265.3993542,32632418.57,881,873,0.009956302,0.164319043,1
0,0,0,0,73.31558899,1366.224479,982,974,0.000250204,4.57E-07,1
0,0,0,0,73.38574378,1431.591483,951,945,0.000269653,2.24E-07,1
0,0,0,0,81.90689158,2162.086298,823,799,0.000306873,3.41E-07,1
0.003293085,0.010976948,0.00328224,0.04598269,634.1530933,95401910.25,931,924,0.001349952,0.002156604,1
0,0,0,0,70.11189493,1136.544001,691,741,0.000295789,1.21E-06,1
2,12,0,0,175830.16,0,56,1,0.033512883,3.92E-05,1
0,0,0,0,36.122,0,86,1,0.034365893,1.28E-05,1
0.5,1.5,0.25,2.25,85530.618,7298298398,62,2,0.144082479,0.438813009,1
0,0,0,0,36.451,0,84,1,0.034115136,2.67E-05,1
1,100,0,0,171212.743,0,55,1,0.034207446,1.96E-05,1
0,0,0,0,36.366,0,58,0,0.034335662,2.06E-05,1
0,0,0,0,36.373,0,58,1,0.085576987,0.146533253,1
3,7,0,0,153648.076,0,84,1,0.034496119,1.31E-05,1
0,0,0,0,36.683,0,85,1,0.03456446,1.34E-05,1
0,0,0,0,0.0175,3.02E-05,61,2,0.115351486,0.408067642,1
36.5,354.5,1332.25,125670.25,104468.066,10913360566,1,2,1.368256991,0.937797501,0
0,0,0,0,2.054,0,1,1,1.500779745,2.252292434,0
2,113,0,0,170469.914,0,0,1,4.001034176,0,0
0.5,7,0.25,49,85536.5995,7316465033,1,2,1.679596441,1.589619681,0
2,144,0,0,217039.32,0,0,1,2.000703048,0,0
0.5,0.5,0.25,0.25,85321.6905,7279405221,1,2,1.320749262,1.51349988,0
1,2.5,0,2.25,207310.1875,15910.92118,0,2,0.500268237,0.250072904,0
0,0,0,0,2.115,0,1,1,1.500110681,2.250287891,0
2.625,7,15.734375,69,193345.5474,5364896726,1,10,0.727548711,2.562218297,0
3.833333333,1146,7.138888889,1551400.333,224114.3135,316719.2791,0,5,0.199881118,0.159185137,0
10.5,388.75,105.25,322253.1875,223898.2755,9474607.715,0,5,0.199980317,0.159445365,0
56,10.2,11036.8,63.76,171144.8044,7672104384,1,3,1.00233793,1.509771911,0
10,6,0,0,228047.398,0,0,1,0.999800892,0,0
1,3,1,9,105313.509,11090512032,1,2,1.663495211,1.546826074,0
2,6,0,0,211410.269,0,0,1,1.000244425,0,0
0,0,0,0,2.054,0,1,1,1.499983165,2.249896605,0
0,0,0,0,109863.2247,1242479478,0,3332,0.002006494,0.006817555,1
0,0,0,0,38779.65668,32503770.6,0,587,4.39E-05,3.40E-09,1
8.5,10,42.25,25,238251.1325,17537949.42,0,145,0.074937266,0.807717977,1
4.5,9,6.25,9,231404.525,0.223729,0,2,0.499979204,0.249770769,0
0,0,0,0,0.029,0.000289,0,2,15.00198292,225.054525,0
5,5,0,0,509176.784,0,0,1,6.289895982,0,0
0,0,0,0,0.023,0.0001,0,1,23.7137647,0,0
0,0,0,0,0.0285,0.00018225,0,2,15.00238118,225.0637152,0
0,0,0,0,0.024,8.10E-05,0,3,10.00162397,200.0515942,0
0,0,0,0,0.022,0.000121,1,1,15.0022342,189.9195036,0
0,0,0,0,0.021,6.40E-05,1,2,10.00118496,179.7518566,0
0,0,0,0,273.311,0,1,2,5.052115582,48.34291847,0
0,0,0,0,0.022,0.000121,0,2,7.424060559,55.11399744,0
0,0,0,0,0.0235,7.23E-05,0,1,30.00370013,0,0
25,3,0,0,61476.655,0,0,2,0.208096735,0.043219128,0
0,0,0,0,0.022,0.0001,0,2,14.79434923,218.8682032,0
1,3,0,0,170737.641,0,0,1,21.9366586,0,0
0,0,0,0,0.022,0.0001,0,2,4.033799169,16.27031766,0
0,0,0,0,0.047,0,0,0,0,0,0
0,0,0,0,0.022,0.0001,0,2,15.00196468,225.05212,0
0,0,0,0,0.0375,0.00050625,1,2,10.00132128,51.12550148,0
0,0,0,0,0.034,8.10E-05,0,1,30.00424795,0,0
